Protocol,Seed,nNodes,nFlows,MaxPaths,InitEnergy_J,PktInterval_s,PDR,Throughput_kbps,Delay_ms,Jitter_ms,TxPkts,RxPkts,CtrlBytes,NRL,EnergyConsumed_J,EnergyPerPkt_J,LiveNodes
PMAODV,22,20,19,3,2.000000,0.250000,0.639805,10.759074,57.221304,28.600393,14792,9464,1010982,19.782216,29.006125,0.003065,20
PMAODV,23,20,19,3,2.000000,0.250000,0.790562,13.294232,16.233550,11.924892,14792,11694,930226,14.730979,28.988890,0.002479,20
PMAODV,25,20,19,3,2.000000,0.250000,0.779813,13.113474,11.603862,9.057540,14792,11535,181148,2.908186,29.077685,0.002521,20
PMAODV,27,20,19,3,2.000000,0.250000,0.876555,14.740295,7.528960,5.218302,14792,12966,109128,1.558606,28.969240,0.002234,20
PMAODV,26,20,19,3,2.000000,0.250000,0.917726,15.432632,12.990896,9.549025,14792,13575,180466,2.461851,28.959759,0.002133,20
PMAODV,29,20,19,3,2.000000,0.250000,0.591130,9.940547,35.609200,4.713474,14792,8744,53528,1.133645,28.988002,0.003315,20
PMAODV,30,20,19,3,2.000000,0.250000,0.520890,8.759368,12.908065,8.361651,14792,7705,107138,2.574999,29.024150,0.003767,20
PMAODV,28,20,19,3,2.000000,0.250000,0.752231,12.649642,49.808712,38.169399,14792,11127,1112790,18.520016,29.002288,0.002606,20
QMAODV,1,20,19,3,2.000000,0.250000,0.768456,12.922484,81.350291,43.631476,14792,11367,1022044,16.650603,29.025082,0.002553,20
QMAODV,3,20,19,3,2.000000,0.250000,0.838967,14.108211,19.524193,13.221213,14792,12410,231682,3.457218,29.037656,0.002340,20
QMAODV,2,20,19,3,2.000000,0.250000,0.254867,4.285895,333.742330,118.944557,14792,3770,1181642,58.043128,29.029718,0.007700,20
QMAODV,5,20,19,3,2.000000,0.250000,0.536303,9.519600,35.805366,6.500040,14792,7933,48906,1.141645,29.029416,0.003659,20
QMAODV,4,20,19,3,2.000000,0.250000,0.960925,16.159074,34.987261,11.243545,14792,14214,113894,1.483853,29.014028,0.002041,20
QMAODV,6,20,19,3,2.000000,0.250000,0.807937,13.586400,30.105260,19.693190,14792,11951,253578,3.929285,28.964421,0.002424,20
QMAODV,8,20,19,3,2.000000,0.250000,0.640076,10.763621,6.689649,5.069951,14792,9468,61508,1.203039,29.007572,0.003064,20
QMAODV,7,20,19,3,2.000000,0.250000,0.744930,12.526863,59.523138,40.586953,14792,11019,735354,12.358351,29.064391,0.002638,20
QMAODV,9,20,19,3,2.000000,0.250000,0.921174,15.490611,7.877724,5.153084,14792,13626,66754,0.907225,29.028579,0.002130,20
QMAODV,11,20,19,3,2.000000,0.250000,0.433816,8.153365,7.081724,3.821446,14792,6417,77824,2.245886,28.949198,0.004511,20
QMAODV,12,20,19,3,2.000000,0.250000,0.883518,14.857389,10.964460,8.379886,14792,13069,130700,1.851994,28.950190,0.002215,20
